src	tgt	src_lang	tgt_lang	tag	source_file
faught	cèdes	en	fr	homophone	en_fr_homophones_iterative.csv
deam	dînent	en	fr	homophone	en_fr_homophones_iterative.csv
saez	dîtes	en	fr	homophone	en_fr_homophones_iterative.csv
nott	tontes	en	fr	homophone	en_fr_homophones_iterative.csv
sec	tintent	en	fr	homophone	en_fr_homophones_iterative.csv
knotty	mincies	en	fr	homophone	en_fr_homophones_iterative.csv
knott	bosses	en	fr	homophone	en_fr_homophones_iterative.csv
tete	botes	en	fr	homophone	en_fr_homophones_iterative.csv
ba	quand	en	fr	homophone	en_fr_homophones_iterative.csv
topp	sets	en	fr	homophone	en_fr_homophones_iterative.csv
fehn	feintes	en	fr	homophone	en_fr_homophones_iterative.csv
poss	baisses	en	fr	homophone	en_fr_homophones_iterative.csv
mess	mettes	en	fr	homophone	en_fr_homophones_iterative.csv
maute	mess	en	fr	homophone	en_fr_homophones_iterative.csv
keitt	kifs	en	fr	homophone	en_fr_homophones_iterative.csv
faulk	socques	en	fr	homophone	en_fr_homophones_iterative.csv
boff	bandent	en	fr	homophone	en_fr_homophones_iterative.csv
baud	bandes	en	fr	homophone	en_fr_homophones_iterative.csv
taught	faites	en	fr	homophone	en_fr_homophones_iterative.csv
shop	choquent	en	fr	homophone	en_fr_homophones_iterative.csv
tea	kitsch	en	fr	homophone	en_fr_homophones_iterative.csv
si	dis	en	fr	homophone	en_fr_homophones_iterative.csv
veit	vine	en	fr	homophone	en_fr_homophones_iterative.csv
tot	danses	en	fr	homophone	en_fr_homophones_iterative.csv
voute	douces	en	fr	homophone	en_fr_homophones_iterative.csv
mea	ni	en	fr	homophone	en_fr_homophones_iterative.csv
tec	tiennent	en	fr	homophone	en_fr_homophones_iterative.csv
falk	feintes	en	fr	homophone	en_fr_homophones_iterative.csv
tien	donne	en	fr	homophone	en_fr_homophones_iterative.csv
tod	faîte	en	fr	homophone	en_fr_homophones_iterative.csv
not	mente	en	fr	homophone	en_fr_homophones_iterative.csv
naught	banquent	en	fr	homophone	en_fr_homophones_iterative.csv
ben	pop	en	fr	homophone	en_fr_homophones_iterative.csv
not	bonde	en	fr	homophone	en_fr_homophones_iterative.csv
behn	quêtes	en	fr	homophone	en_fr_homophones_iterative.csv
ku	putsch	en	fr	homophone	en_fr_homophones_iterative.csv
coo	noues	en	fr	homophone	en_fr_homophones_iterative.csv
ka	non-	en	fr	homophone	en_fr_homophones_iterative.csv
neff	bonde	en	fr	homophone	en_fr_homophones_iterative.csv
peeve	bit	en	fr	homophone	en_fr_homophones_iterative.csv
peas	bits	en	fr	homophone	en_fr_homophones_iterative.csv
noss	mentes	en	fr	homophone	en_fr_homophones_iterative.csv
faughn	tintent	en	fr	homophone	en_fr_homophones_iterative.csv
tod	baissent	en	fr	homophone	en_fr_homophones_iterative.csv
do	saouls	en	fr	homophone	en_fr_homophones_iterative.csv
notte	montes	en	fr	homophone	en_fr_homophones_iterative.csv
senn	dette	en	fr	homophone	en_fr_homophones_iterative.csv
baugh	ponds	en	fr	homophone	en_fr_homophones_iterative.csv
baek	pètent	en	fr	homophone	en_fr_homophones_iterative.csv
bien	pics	en	fr	homophone	en_fr_homophones_iterative.csv
tech	vantent	en	fr	homophone	en_fr_homophones_iterative.csv
step	stocks	en	fr	homophone	en_fr_homophones_iterative.csv
siek	tiquent	en	fr	homophone	en_fr_homophones_iterative.csv
sea's	dite	en	fr	homophone	en_fr_homophones_iterative.csv
senne	tanks	en	fr	homophone	en_fr_homophones_iterative.csv
gean	chiquent	en	fr	homophone	en_fr_homophones_iterative.csv
keitt	bittent	en	fr	homophone	en_fr_homophones_iterative.csv
not	mène	en	fr	homophone	en_fr_homophones_iterative.csv
siek	fine	en	fr	homophone	en_fr_homophones_iterative.csv
fette	tiennes	en	fr	homophone	en_fr_homophones_iterative.csv
notte	coque	en	fr	homophone	en_fr_homophones_iterative.csv
off	anse	en	fr	homophone	en_fr_homophones_iterative.csv
xue	tous	en	fr	homophone	en_fr_homophones_iterative.csv
teck	pente	en	fr	homophone	en_fr_homophones_iterative.csv
tek	tentent	en	fr	homophone	en_fr_homophones_iterative.csv
fess	sonde	en	fr	homophone	en_fr_homophones_iterative.csv
shek	choques	en	fr	homophone	en_fr_homophones_iterative.csv
body	nantie	en	fr	homophone	en_fr_homophones_iterative.csv
penh	net	en	fr	homophone	en_fr_homophones_iterative.csv
kalk	tètent	en	fr	homophone	en_fr_homophones_iterative.csv
pet	caisse	en	fr	homophone	en_fr_homophones_iterative.csv
baun	campes	en	fr	homophone	en_fr_homophones_iterative.csv
seaq	tiques	en	fr	homophone	en_fr_homophones_iterative.csv
pot	conques	en	fr	homophone	en_fr_homophones_iterative.csv
kah	pans	en	fr	homophone	en_fr_homophones_iterative.csv
zed	tètes	en	fr	homophone	en_fr_homophones_iterative.csv
p.s	bide	en	fr	homophone	en_fr_homophones_iterative.csv
vaught	tombent	en	fr	homophone	en_fr_homophones_iterative.csv
tete	penne	en	fr	homophone	en_fr_homophones_iterative.csv
knous	messe	en	fr	homophone	en_fr_homophones_iterative.csv
vought	faîte	en	fr	homophone	en_fr_homophones_iterative.csv
nu	boue	en	fr	homophone	en_fr_homophones_iterative.csv
cian	gins	en	fr	homophone	en_fr_homophones_iterative.csv
kief	bide	en	fr	homophone	en_fr_homophones_iterative.csv
bock	toc	en	fr	homophone	en_fr_homophones_iterative.csv
pett	peines	en	fr	homophone	en_fr_homophones_iterative.csv
fenn	sottes	en	fr	homophone	en_fr_homophones_iterative.csv
pot	pansent	en	fr	homophone	en_fr_homophones_iterative.csv
f.	ode	en	fr	homophone	en_fr_homophones_iterative.csv
knot	tek	en	fr	homophone	en_fr_homophones_iterative.csv
fen	tètes	en	fr	homophone	en_fr_homophones_iterative.csv
said	tintes	en	fr	homophone	en_fr_homophones_iterative.csv
wii	vît	en	fr	homophone	en_fr_homophones_iterative.csv
xu	vous	en	fr	homophone	en_fr_homophones_iterative.csv
pett	toques	en	fr	homophone	en_fr_homophones_iterative.csv
coss	tentent	en	fr	homophone	en_fr_homophones_iterative.csv
falke	cèpes	en	fr	homophone	en_fr_homophones_iterative.csv
sawed	faîte	en	fr	homophone	en_fr_homophones_iterative.csv
zen	cet	en	fr	homophone	en_fr_homophones_iterative.csv
behne	quête	en	fr	homophone	en_fr_homophones_iterative.csv
topp	vîntes	en	fr	homophone	en_fr_homophones_iterative.csv
kett	bosse	en	fr	homophone	en_fr_homophones_iterative.csv
oui	vie	en	fr	homophone	en_fr_homophones_iterative.csv
beeck	bine	en	fr	homophone	en_fr_homophones_iterative.csv
tek	set	en	fr	homophone	en_fr_homophones_iterative.csv
petey	bibis	en	fr	homophone	en_fr_homophones_iterative.csv
tot	tombe	en	fr	homophone	en_fr_homophones_iterative.csv
phen	faîtes	en	fr	homophone	en_fr_homophones_iterative.csv
booed	coûtes	en	fr	homophone	en_fr_homophones_iterative.csv
fess	cette	en	fr	homophone	en_fr_homophones_iterative.csv
knot	bête	en	fr	homophone	en_fr_homophones_iterative.csv
knot	nymphe	en	fr	homophone	en_fr_homophones_iterative.csv
tock	bang	en	fr	homophone	en_fr_homophones_iterative.csv
nauss	mess	en	fr	homophone	en_fr_homophones_iterative.csv
nu	cous	en	fr	homophone	en_fr_homophones_iterative.csv
bok	net	en	fr	homophone	en_fr_homophones_iterative.csv
pot	tonte	en	fr	homophone	en_fr_homophones_iterative.csv
kauk	nets	en	fr	homophone	en_fr_homophones_iterative.csv
schott	champ'	en	fr	homophone	en_fr_homophones_iterative.csv
nott	nymphe	en	fr	homophone	en_fr_homophones_iterative.csv
top	teinte	en	fr	homophone	en_fr_homophones_iterative.csv
seen	tite	en	fr	homophone	en_fr_homophones_iterative.csv
vought	toquent	en	fr	homophone	en_fr_homophones_iterative.csv
tot	faine	en	fr	homophone	en_fr_homophones_iterative.csv
saud	dense	en	fr	homophone	en_fr_homophones_iterative.csv
veen	tip	en	fr	homophone	en_fr_homophones_iterative.csv
taught	bettes	en	fr	homophone	en_fr_homophones_iterative.csv
cos	nonce	en	fr	homophone	en_fr_homophones_iterative.csv
koppe	conque	en	fr	homophone	en_fr_homophones_iterative.csv
sought	ceinte	en	fr	homophone	en_fr_homophones_iterative.csv
web	tante	en	fr	homophone	en_fr_homophones_iterative.csv
jeep	chiques	en	fr	homophone	en_fr_homophones_iterative.csv
kook	poupes	en	fr	homophone	en_fr_homophones_iterative.csv
taut	pennes	en	fr	homophone	en_fr_homophones_iterative.csv
tet	don	en	fr	homophone	en_fr_homophones_iterative.csv
benn	quête	en	fr	homophone	en_fr_homophones_iterative.csv
qu	noue	en	fr	homophone	en_fr_homophones_iterative.csv
boff	baisse	en	fr	homophone	en_fr_homophones_iterative.csv
siess	cid	en	fr	homophone	en_fr_homophones_iterative.csv
kett	campes	en	fr	homophone	en_fr_homophones_iterative.csv
phen	tecks	en	fr	homophone	en_fr_homophones_iterative.csv
ben	campent	en	fr	homophone	en_fr_homophones_iterative.csv
talk	zen	en	fr	homophone	en_fr_homophones_iterative.csv
voght	tendes	en	fr	homophone	en_fr_homophones_iterative.csv
senn	vaines	en	fr	homophone	en_fr_homophones_iterative.csv
vess	cèdent	en	fr	homophone	en_fr_homophones_iterative.csv
dazs	tintes	en	fr	homophone	en_fr_homophones_iterative.csv
net	bonze	en	fr	homophone	en_fr_homophones_iterative.csv
fawn	web	en	fr	homophone	en_fr_homophones_iterative.csv
pett	bette	en	fr	homophone	en_fr_homophones_iterative.csv
vaught	donnes	en	fr	homophone	en_fr_homophones_iterative.csv
ahh	ais	en	fr	homophone	en_fr_homophones_iterative.csv
fob	teintent	en	fr	homophone	en_fr_homophones_iterative.csv
notte	quête	en	fr	homophone	en_fr_homophones_iterative.csv
steppe	stoppent	en	fr	homophone	en_fr_homophones_iterative.csv
not	tombent	en	fr	homophone	en_fr_homophones_iterative.csv
teck	vantent	en	fr	homophone	en_fr_homophones_iterative.csv
vaugh	de	en	fr	homophone	en_fr_homophones_iterative.csv
benne	tète	en	fr	homophone	en_fr_homophones_iterative.csv
naught	tontes	en	fr	homophone	en_fr_homophones_iterative.csv
duce	soutes	en	fr	homophone	en_fr_homophones_iterative.csv
fought	tintent	en	fr	homophone	en_fr_homophones_iterative.csv
bett	noces	en	fr	homophone	en_fr_homophones_iterative.csv
sawed	fesse	en	fr	homophone	en_fr_homophones_iterative.csv
baus	quinte	en	fr	homophone	en_fr_homophones_iterative.csv
mauk	mènent	en	fr	homophone	en_fr_homophones_iterative.csv
vet	saine	en	fr	homophone	en_fr_homophones_iterative.csv
to	putsch	en	fr	homophone	en_fr_homophones_iterative.csv
buus	boudent	en	fr	homophone	en_fr_homophones_iterative.csv
te	ce	en	fr	homophone	en_fr_homophones_iterative.csv
tete	quêtent	en	fr	homophone	en_fr_homophones_iterative.csv
fett	tempe	en	fr	homophone	en_fr_homophones_iterative.csv
pett	peine	en	fr	homophone	en_fr_homophones_iterative.csv
n.	yens	en	fr	homophone	en_fr_homophones_iterative.csv
bong	pop	en	fr	homophone	en_fr_homophones_iterative.csv
baun	banquent	en	fr	homophone	en_fr_homophones_iterative.csv
kett	pète	en	fr	homophone	en_fr_homophones_iterative.csv
dew	voue	en	fr	homophone	en_fr_homophones_iterative.csv
beane	bittes	en	fr	homophone	en_fr_homophones_iterative.csv
faughn	cet	en	fr	homophone	en_fr_homophones_iterative.csv
knauss	bettes	en	fr	homophone	en_fr_homophones_iterative.csv
fette	dense	en	fr	homophone	en_fr_homophones_iterative.csv
boch	tête	en	fr	homophone	en_fr_homophones_iterative.csv
faulk	sets	en	fr	homophone	en_fr_homophones_iterative.csv
besse	bette	en	fr	homophone	en_fr_homophones_iterative.csv
behn	tante	en	fr	homophone	en_fr_homophones_iterative.csv
debt	phone	en	fr	homophone	en_fr_homophones_iterative.csv
vaught	tantes	en	fr	homophone	en_fr_homophones_iterative.csv
gnaw	quai	en	fr	homophone	en_fr_homophones_iterative.csv
soup	voûtes	en	fr	homophone	en_fr_homophones_iterative.csv
odd	anses	en	fr	homophone	en_fr_homophones_iterative.csv
teck	peintes	en	fr	homophone	en_fr_homophones_iterative.csv
teat	bittes	en	fr	homophone	en_fr_homophones_iterative.csv
deet	sises	en	fr	homophone	en_fr_homophones_iterative.csv
falke	cinq	en	fr	homophone	en_fr_homophones_iterative.csv
boss'	tante	en	fr	homophone	en_fr_homophones_iterative.csv
taut	pense	en	fr	homophone	en_fr_homophones_iterative.csv
poss	botte	en	fr	homophone	en_fr_homophones_iterative.csv
pep	tintent	en	fr	homophone	en_fr_homophones_iterative.csv
top	notent	en	fr	homophone	en_fr_homophones_iterative.csv
dah	cent	en	fr	homophone	en_fr_homophones_iterative.csv
vess	tende	en	fr	homophone	en_fr_homophones_iterative.csv
stalk	stop	en	fr	homophone	en_fr_homophones_iterative.csv
bot	tanks	en	fr	homophone	en_fr_homophones_iterative.csv
veit	tisse	en	fr	homophone	en_fr_homophones_iterative.csv
mok	mette	en	fr	homophone	en_fr_homophones_iterative.csv
fett	tendent	en	fr	homophone	en_fr_homophones_iterative.csv
copp	tombent	en	fr	homophone	en_fr_homophones_iterative.csv
pep	quêtent	en	fr	homophone	en_fr_homophones_iterative.csv
pez	noce	en	fr	homophone	en_fr_homophones_iterative.csv
keef	biffe	en	fr	homophone	en_fr_homophones_iterative.csv
debt	vinsses	en	fr	homophone	en_fr_homophones_iterative.csv
doss	tante	en	fr	homophone	en_fr_homophones_iterative.csv
besse	tendes	en	fr	homophone	en_fr_homophones_iterative.csv
deen	vite	en	fr	homophone	en_fr_homophones_iterative.csv
tech	dettes	en	fr	homophone	en_fr_homophones_iterative.csv
poss	bandes	en	fr	homophone	en_fr_homophones_iterative.csv
debt	secs	en	fr	homophone	en_fr_homophones_iterative.csv
net	tempes	en	fr	homophone	en_fr_homophones_iterative.csv
teet	dîtes	en	fr	homophone	en_fr_homophones_iterative.csv
mauck	mentes	en	fr	homophone	en_fr_homophones_iterative.csv
nott	banques	en	fr	homophone	en_fr_homophones_iterative.csv
kett	banquent	en	fr	homophone	en_fr_homophones_iterative.csv
bet	teinte	en	fr	homophone	en_fr_homophones_iterative.csv
toot	coude	en	fr	homophone	en_fr_homophones_iterative.csv
baughn	conque	en	fr	homophone	en_fr_homophones_iterative.csv
spie	skies	en	fr	homophone	en_fr_homophones_iterative.csv
p.s	bit	en	fr	homophone	en_fr_homophones_iterative.csv
teck	coq	en	fr	homophone	en_fr_homophones_iterative.csv
cep	fêtent	en	fr	homophone	en_fr_homophones_iterative.csv
yen	chaînes	en	fr	homophone	en_fr_homophones_iterative.csv
taut	zen	en	fr	homophone	en_fr_homophones_iterative.csv
tech	peines	en	fr	homophone	en_fr_homophones_iterative.csv
kief	bit	en	fr	homophone	en_fr_homophones_iterative.csv
noss	tendent	en	fr	homophone	en_fr_homophones_iterative.csv
be's	bide	en	fr	homophone	en_fr_homophones_iterative.csv
cep	tempe	en	fr	homophone	en_fr_homophones_iterative.csv
baack	peines	en	fr	homophone	en_fr_homophones_iterative.csv
baack	teck	en	fr	homophone	en_fr_homophones_iterative.csv
taught	cakes	en	fr	homophone	en_fr_homophones_iterative.csv
bot	pentes	en	fr	homophone	en_fr_homophones_iterative.csv
tec	vante	en	fr	homophone	en_fr_homophones_iterative.csv
tese	sites	en	fr	homophone	en_fr_homophones_iterative.csv
tock	quêtes	en	fr	homophone	en_fr_homophones_iterative.csv
tete	phones	en	fr	homophone	en_fr_homophones_iterative.csv
not	tantes	en	fr	homophone	en_fr_homophones_iterative.csv
tete	bottes	en	fr	homophone	en_fr_homophones_iterative.csv
daas	tentes	en	fr	homophone	en_fr_homophones_iterative.csv
phen	cèpe	en	fr	homophone	en_fr_homophones_iterative.csv
vien	tip	en	fr	homophone	en_fr_homophones_iterative.csv
tu	boue	en	fr	homophone	en_fr_homophones_iterative.csv
keef	quittent	en	fr	homophone	en_fr_homophones_iterative.csv
tuite	soudes	en	fr	homophone	en_fr_homophones_iterative.csv
teak	quittes	en	fr	homophone	en_fr_homophones_iterative.csv
pen	botte	en	fr	homophone	en_fr_homophones_iterative.csv
naught	nymphe	en	fr	homophone	en_fr_homophones_iterative.csv
deuss	voûtent	en	fr	homophone	en_fr_homophones_iterative.csv
tod	danses	en	fr	homophone	en_fr_homophones_iterative.csv
bong	campent	en	fr	homophone	en_fr_homophones_iterative.csv
me	n'y	en	fr	homophone	en_fr_homophones_iterative.csv
beak	tics	en	fr	homophone	en_fr_homophones_iterative.csv
bet	banque	en	fr	homophone	en_fr_homophones_iterative.csv
zed	sets	en	fr	homophone	en_fr_homophones_iterative.csv
mees	missent	en	fr	homophone	en_fr_homophones_iterative.csv
siess	dises	en	fr	homophone	en_fr_homophones_iterative.csv
tod	bonze	en	fr	homophone	en_fr_homophones_iterative.csv
pett	bonde	en	fr	homophone	en_fr_homophones_iterative.csv
notte	tendes	en	fr	homophone	en_fr_homophones_iterative.csv
tien	bangs	en	fr	homophone	en_fr_homophones_iterative.csv
teet	kit	en	fr	homophone	en_fr_homophones_iterative.csv
bach	bottent	en	fr	homophone	en_fr_homophones_iterative.csv
says	teinte	en	fr	homophone	en_fr_homophones_iterative.csv
tet	cènes	en	fr	homophone	en_fr_homophones_iterative.csv
tepe	bites	en	fr	homophone	en_fr_homophones_iterative.csv
baun	tontes	en	fr	homophone	en_fr_homophones_iterative.csv
pet	pensent	en	fr	homophone	en_fr_homophones_iterative.csv
said	feintent	en	fr	homophone	en_fr_homophones_iterative.csv
teck	seine	en	fr	homophone	en_fr_homophones_iterative.csv
web	tentent	en	fr	homophone	en_fr_homophones_iterative.csv
duh	scient	en	fr	homophone	en_fr_homophones_iterative.csv
taube	fêtent	en	fr	homophone	en_fr_homophones_iterative.csv
beede	pive	en	fr	homophone	en_fr_homophones_iterative.csv
poof	coude	en	fr	homophone	en_fr_homophones_iterative.csv
senne	fob	en	fr	homophone	en_fr_homophones_iterative.csv
not	nonces	en	fr	homophone	en_fr_homophones_iterative.csv
neff	nonces	en	fr	homophone	en_fr_homophones_iterative.csv
fawkes	secte	en	fr	homophone	en_fr_homophones_iterative.csv
tete	fendent	en	fr	homophone	en_fr_homophones_iterative.csv
tete	tombes	en	fr	homophone	en_fr_homophones_iterative.csv
meat	misses	en	fr	homophone	en_fr_homophones_iterative.csv
sepp	tentent	en	fr	homophone	en_fr_homophones_iterative.csv
bett	pinte	en	fr	homophone	en_fr_homophones_iterative.csv
taube	tempe	en	fr	homophone	en_fr_homophones_iterative.csv
odd	onde	en	fr	homophone	en_fr_homophones_iterative.csv
peep	piquent	en	fr	homophone	en_fr_homophones_iterative.csv
saas	tinsse	en	fr	homophone	en_fr_homophones_iterative.csv
foo	zou	en	fr	homophone	en_fr_homophones_iterative.csv
dead	cède	en	fr	homophone	en_fr_homophones_iterative.csv
fez	sets	en	fr	homophone	en_fr_homophones_iterative.csv
taut	cèdes	en	fr	homophone	en_fr_homophones_iterative.csv
knot	becs	en	fr	homophone	en_fr_homophones_iterative.csv
kess	boss	en	fr	homophone	en_fr_homophones_iterative.csv
daun	teintes	en	fr	homophone	en_fr_homophones_iterative.csv
pott	tienne	en	fr	homophone	en_fr_homophones_iterative.csv
vought	danses	en	fr	homophone	en_fr_homophones_iterative.csv
falke	tentes	en	fr	homophone	en_fr_homophones_iterative.csv
fought	fendent	en	fr	homophone	en_fr_homophones_iterative.csv
tien	notes	en	fr	homophone	en_fr_homophones_iterative.csv
sen	tintes	en	fr	homophone	en_fr_homophones_iterative.csv
kalk	tinte	en	fr	homophone	en_fr_homophones_iterative.csv
fett	vote	en	fr	homophone	en_fr_homophones_iterative.csv
fenn	cette	en	fr	homophone	en_fr_homophones_iterative.csv
vette	fessent	en	fr	homophone	en_fr_homophones_iterative.csv
fen	tintent	en	fr	homophone	en_fr_homophones_iterative.csv
boch	tienne	en	fr	homophone	en_fr_homophones_iterative.csv
ben	coque	en	fr	homophone	en_fr_homophones_iterative.csv
paup	tek	en	fr	homophone	en_fr_homophones_iterative.csv
seat	tique	en	fr	homophone	en_fr_homophones_iterative.csv
seen	type	en	fr	homophone	en_fr_homophones_iterative.csv
todd	saintes	en	fr	homophone	en_fr_homophones_iterative.csv
vaught	tende	en	fr	homophone	en_fr_homophones_iterative.csv
duve	toutes	en	fr	homophone	en_fr_homophones_iterative.csv
bee	n'y	en	fr	homophone	en_fr_homophones_iterative.csv
tepe	tic	en	fr	homophone	en_fr_homophones_iterative.csv
zepp	phoques	en	fr	homophone	en_fr_homophones_iterative.csv
bec	tienne	en	fr	homophone	en_fr_homophones_iterative.csv
fess	denses	en	fr	homophone	en_fr_homophones_iterative.csv
fahd	tinsses	en	fr	homophone	en_fr_homophones_iterative.csv
kess	noces	en	fr	homophone	en_fr_homophones_iterative.csv
tien	coke	en	fr	homophone	en_fr_homophones_iterative.csv
